id,score,,id,score,,
26567,0.63500637,,26567,0.63145723,,0.00354914
26568,0.617903144,,26568,0.734081365,,-0.116178222
26569,0.879244118,,26569,0.738447423,,0.140796696
26570,0.499621893,,26570,0.559186932,,-0.05956504
26571,0.522326269,,26571,0.438171919,,0.08415435
26572,0.85452359,,26572,0.899150502,,-0.044626912
26573,0.400077485,,26573,0.435964868,,-0.035887384
26574,0.723551463,,26574,0.88811127,,-0.164559807
26575,0.725560189,,26575,0.833963389,,-0.1084032
26576,0.801794359,,26576,0.828895777,,-0.027101418
26577,0.750174421,,26577,0.637678153,,0.112496268
26578,0.383745447,,26578,0.412242859,,-0.028497412
26579,0.841147977,,26579,0.665899019,,0.175248958
26580,0.819522186,,26580,0.911018968,,-0.091496782
26581,0.578378851,,26581,0.881001067,,-0.302622216
26582,0.940273899,,26582,0.907804878,,0.032469022
26583,0.528450278,,26583,0.690142316,,-0.161692038
26584,0.877727978,,26584,0.905187583,,-0.027459605
26585,0.853664617,,26585,0.887735285,,-0.034070668
26586,0.860696157,,26586,0.826839941,,0.033856216
26587,0.921260384,,26587,0.892898739,,0.028361644
26588,0.898245627,,26588,0.900217037,,-0.001971411
26589,0.813650644,,26589,0.893111994,,-0.07946135
26590,0.889386366,,26590,0.935546773,,-0.046160406
26591,0.377285406,,26591,0.485034449,,-0.107749043
26592,0.283520897,,26592,0.36459254,,-0.081071644
26593,0.391424607,,26593,0.455635408,,-0.064210801
26594,0.475852495,,26594,0.440989439,,0.034863056
26595,0.761914298,,26595,0.792794178,,-0.03087988
26596,0.633001764,,26596,0.714752499,,-0.081750734
26597,0.579039677,,26597,0.651799323,,-0.072759646
26598,0.696544947,,26598,0.715854339,,-0.019309392
26599,0.74601311,,26599,0.706422655,,0.039590455
26600,0.928411041,,26600,0.736814595,,0.191596446
26601,0.187330897,,26601,0.378697333,,-0.191366435
26602,0.632913016,,26602,0.607821052,,0.025091964
26603,0.492765917,,26603,0.650384962,,-0.157619046
26604,0.386269779,,26604,0.53962432,,-0.153354541
26605,0.303713483,,26605,0.374708225,,-0.070994742
26606,0.86068699,,26606,0.874297787,,-0.013610797
26607,0.884454656,,26607,0.888877696,,-0.00442304
26608,0.744921534,,26608,0.884397196,,-0.139475661
26609,0.787756744,,26609,0.863158074,,-0.07540133
26610,0.886862574,,26610,0.895537095,,-0.008674521
26611,0.571206432,,26611,0.498964536,,0.072241896
26612,0.863611247,,26612,0.9184763,,-0.054865053
26613,0.51056608,,26613,0.45580601,,0.05476007
26614,0.882800635,,26614,0.894455612,,-0.011654978
26615,0.878969426,,26615,0.752063048,,0.126906377
26616,0.744693307,,26616,0.658046544,,0.086646763
26617,0.830541683,,26617,0.744433236,,0.086108447
26618,0.891051944,,26618,0.778455232,,0.112596712
26619,0.845228779,,26619,0.86269105,,-0.01746227
26620,0.591537621,,26620,0.607033559,,-0.015495938
26621,0.479819879,,26621,0.537470582,,-0.057650704
26622,0.484275337,,26622,0.554200234,,-0.069924897
26623,0.390199783,,26623,0.398449948,,-0.008250165
26624,0.606738519,,26624,0.715850279,,-0.109111761
26625,0.84240773,,26625,0.726128564,,0.116279166
26626,0.763678631,,26626,0.728477285,,0.035201345
26627,0.741145534,,26627,0.724127305,,0.017018228
26628,0.769844442,,26628,0.765028945,,0.004815497
26629,0.656164207,,26629,0.687793791,,-0.031629584
26630,0.956890435,,26630,0.776958812,,0.179931622
26631,0.637337066,,26631,0.657505719,,-0.020168654
26632,0.488023933,,26632,0.568996769,,-0.080972836
26633,0.653954932,,26633,0.849839115,,-0.195884183
26634,0.318995182,,26634,0.546684038,,-0.227688856
26635,0.960160133,,26635,0.892226661,,0.067933472
26636,0.754231887,,26636,0.766214538,,-0.011982651
26637,0.863636088,,26637,0.870254577,,-0.00661849
26638,0.974288907,,26638,0.908817839,,0.065471068
26639,0.894557412,,26639,0.877309302,,0.01724811
26640,0.785104387,,26640,0.905797135,,-0.120692748
26641,0.826379387,,26641,0.748831266,,0.077548121
26642,0.917865442,,26642,0.875732109,,0.042133333
26643,0.414661855,,26643,0.580777785,,-0.16611593
26644,0.89403582,,26644,0.761053953,,0.132981868
26645,0.469457084,,26645,0.635494609,,-0.166037525
26646,0.456758204,,26646,0.48839985,,-0.031641646
26647,0.931073848,,26647,0.737926057,,0.193147791
26648,0.867790907,,26648,0.817839567,,0.04995134
26649,0.869888107,,26649,0.875445973,,-0.005557866
26650,0.824538805,,26650,0.930755995,,-0.10621719
26651,0.979272667,,26651,0.802505712,,0.176766954
26652,0.750885837,,26652,0.659631393,,0.091254443
26653,0.675293667,,26653,0.705249767,,-0.0299561
26654,0.611342071,,26654,0.599792388,,0.011549683
26655,0.361418724,,26655,0.488696731,,-0.127278006
26656,0.405223265,,26656,0.407784317,,-0.002561052
26657,0.345786191,,26657,0.376954383,,-0.031168192
26658,0.207030462,,26658,0.34745378,,-0.140423318
26659,0.397316483,,26659,0.36998308,,0.027333403
26660,0.109628172,,26660,0.579730128,,-0.470101956
26661,0.749148165,,26661,0.693262983,,0.055885182
26662,0.709755207,,26662,0.71501314,,-0.005257933
26663,0.449621016,,26663,0.611127169,,-0.161506154
26664,0.639144896,,26664,0.569034696,,0.0701102
26665,0.542294049,,26665,0.463920661,,0.078373388
26666,0.830924586,,26666,0.78056333,,0.050361256
26667,0.652224245,,26667,0.704983024,,-0.052758779
26668,0.841066442,,26668,0.692490952,,0.148575489
26669,0.595793718,,26669,0.592603037,,0.003190681
26670,0.990649536,,26670,0.934668781,,0.055980755
26671,0.732711753,,26671,0.654585163,,0.07812659
26672,0.338314892,,26672,0.37364579,,-0.035330898
26673,0.361511772,,26673,0.415109534,,-0.053597763
26674,0.246446073,,26674,0.357368532,,-0.110922459
26675,0.759519475,,26675,0.819873173,,-0.060353698
26676,0.827874227,,26676,0.823783448,,0.004090779
26677,0.929749765,,26677,0.781852478,,0.147897287
26678,0.862856257,,26678,0.878095998,,-0.015239742
26679,0.820727206,,26679,0.695444665,,0.12528254
26680,0.683858692,,26680,0.512707631,,0.171151061
26681,0.625016969,,26681,0.792810488,,-0.167793518
26682,0.888237152,,26682,0.885602584,,0.002634568
26683,0.740073419,,26683,0.891836456,,-0.151763037
26684,0.887558614,,26684,0.923608032,,-0.036049417
26685,0.9661414,,26685,0.890845896,,0.075295504
26686,0.874950827,,26686,0.917372169,,-0.042421342
26687,0.927375175,,26687,0.929334464,,-0.001959289
26688,0.587360551,,26688,0.560429425,,0.026931126
26689,0.515928271,,26689,0.662035923,,-0.146107653
26690,0.598354724,,26690,0.536050294,,0.06230443
26691,0.479908923,,26691,0.606534104,,-0.126625181
26692,0.716825302,,26692,0.692164057,,0.024661245
26693,0.751394406,,26693,0.679882468,,0.071511938
26694,0.695054398,,26694,0.766056521,,-0.071002124
26695,0.509206031,,26695,0.456156722,,0.053049309
26696,0.713586699,,26696,0.655515807,,0.058070892
26697,0.402910495,,26697,0.518446234,,-0.115535738
26698,0.436653431,,26698,0.601425977,,-0.164772547
26699,0.925947922,,26699,0.921425444,,0.004522478
26700,0.953748194,,26700,0.923313664,,0.03043453
26701,0.732899241,,26701,0.882785993,,-0.149886751
26702,0.836535311,,26702,0.90564278,,-0.069107468
26703,0.669604046,,26703,0.821934914,,-0.152330868
26704,0.505089473,,26704,0.576046825,,-0.070957352
26705,0.955286983,,26705,0.824960343,,0.13032664
26706,0.963745802,,26706,0.784219602,,0.1795262
26707,0.920672549,,26707,0.911087802,,0.009584747
26708,0.960061794,,26708,0.774777949,,0.185283846
26709,0.823181478,,26709,0.713048224,,0.110133255
26710,0.595469136,,26710,0.646427994,,-0.050958857
26711,0.802106412,,26711,0.751951333,,0.050155078
26712,0.802237033,,26712,0.887516459,,-0.085279426
26713,0.388949857,,26713,0.589479717,,-0.20052986
26714,0.611679345,,26714,0.685701855,,-0.07402251
26715,0.903895799,,26715,0.79304991,,0.110845889
26716,0.640085221,,26716,0.651917974,,-0.011832752
26717,0.579388703,,26717,0.531094092,,0.048294611
26718,0.480093659,,26718,0.646026761,,-0.165933103
26719,0.703455515,,26719,0.700332126,,0.00312339
26720,0.79994618,,26720,0.738904283,,0.061041898
26721,0.904464193,,26721,0.76349973,,0.140964463
26722,0.748000297,,26722,0.761847689,,-0.013847391
26723,0.770071781,,26723,0.735996546,,0.034075235
26724,0.816618682,,26724,0.749568772,,0.06704991
26725,0.675063617,,26725,0.560101899,,0.114961719
26726,0.537197044,,26726,0.579463459,,-0.042266414
26727,0.859213522,,26727,0.739603665,,0.119609857
26728,0.671726143,,26728,0.694134242,,-0.022408099
26729,0.897380807,,26729,0.754687668,,0.142693139
26730,0.795979013,,26730,0.85797116,,-0.061992147
26731,0.952698622,,26731,0.791603127,,0.161095495
26732,0.983336944,,26732,0.79639794,,0.186939004
26733,0.877512855,,26733,0.936272261,,-0.058759406
26734,0.921245685,,26734,0.911842586,,0.0094031
26735,0.810496396,,26735,0.60110514,,0.209391256
26736,0.720743043,,26736,0.611967411,,0.108775632
26737,0.759521341,,26737,0.729359562,,0.030161779
26738,0.407496101,,26738,0.35865992,,0.048836182
26739,0.902250145,,26739,0.913743229,,-0.011493084
26740,0.496752718,,26740,0.609995984,,-0.113243266
26741,0.409321409,,26741,0.487067628,,-0.077746219
26742,0.960340694,,26742,0.820467126,,0.139873568
26743,0.788126744,,26743,0.680621125,,0.107505619
26744,0.429886796,,26744,0.511866425,,-0.08197963
26745,0.311380927,,26745,0.507286128,,-0.195905201
26746,0.675678532,,26746,0.662737811,,0.012940721
26747,0.826075262,,26747,0.8273461,,-0.001270839
26748,0.517078273,,26748,0.562840609,,-0.045762336
26749,0.557931179,,26749,0.542391437,,0.015539742
26750,0.823871214,,26750,0.720660249,,0.103210965
26751,0.736983277,,26751,0.819499108,,-0.082515832
26752,0.925564372,,26752,0.921558223,,0.004006149
26753,0.826229585,,26753,0.765566949,,0.060662636
26754,0.72879445,,26754,0.703424867,,0.025369583
26755,0.783884148,,26755,0.678957546,,0.104926602
26756,0.033227849,,26756,0.376030229,,-0.34280238
26757,0.993992453,,26757,0.943946816,,0.050045637
26758,0.810940235,,26758,0.769926453,,0.041013782
26759,0.152793241,,26759,0.466803144,,-0.314009903
26760,0.858683686,,26760,0.884032736,,-0.02534905
26761,0.696534219,,26761,0.772061724,,-0.075527506
26762,0.419067461,,26762,0.515863361,,-0.0967959
26763,0.542317363,,26763,0.656596271,,-0.114278908
26764,0.590679265,,26764,0.576068861,,0.014610403
26765,0.486156056,,26765,0.551448919,,-0.065292862
26766,0.862490172,,26766,0.910542555,,-0.048052383
26767,0.945291779,,26767,0.901022162,,0.044269617
26768,0.585925949,,26768,0.637614833,,-0.051688884
26769,0.761990719,,26769,0.737148775,,0.024841945
26770,0.706133494,,26770,0.519092771,,0.187040724
26771,0.859074579,,26771,0.740271227,,0.118803352
26772,0.756274097,,26772,0.867997395,,-0.111723297
26773,0.919260686,,26773,0.842405346,,0.07685534
26774,0.965999983,,26774,0.916243882,,0.0497561
26775,0.943413187,,26775,0.823546059,,0.119867129
26776,0.58510389,,26776,0.478493325,,0.106610565
26777,0.605970943,,26777,0.576394976,,0.029575967
26778,0.952969828,,26778,0.920229069,,0.032740759
26779,0.869672004,,26779,0.88066352,,-0.010991516
26780,0.542220405,,26780,0.61929094,,-0.077070535
26781,0.895608865,,26781,0.867061556,,0.028547309
26782,0.248881217,,26782,0.36486289,,-0.115981674
26783,0.319994101,,26783,0.524822302,,-0.204828201
26784,0.785870058,,26784,0.933582045,,-0.147711986
26785,0.349439978,,26785,0.383781968,,-0.034341989
26786,0.703806698,,26786,0.631036971,,0.072769727
26787,0.920217381,,26787,0.735508217,,0.184709164
26788,0.303441643,,26788,0.528408064,,-0.22496642
26789,0.732405727,,26789,0.66757577,,0.064829957
26790,0.509368163,,26790,0.555551259,,-0.046183096
26791,0.58791187,,26791,0.58462341,,0.003288461
26792,0.408804348,,26792,0.46069658,,-0.051892232
26793,0.377004057,,26793,0.544067834,,-0.167063777
26794,0.427382921,,26794,0.544474908,,-0.117091987
26795,0.657119266,,26795,0.697660427,,-0.040541161
26796,0.575651951,,26796,0.528368037,,0.047283914
26797,0.487549264,,26797,0.472845427,,0.014703837
26798,0.91668283,,26798,0.772410629,,0.144272201
26799,0.809971909,,26799,0.905190396,,-0.095218486
26800,0.252890518,,26800,0.591514468,,-0.338623951
26801,0.818931768,,26801,0.869123479,,-0.050191711
26802,0.886015998,,26802,0.903309774,,-0.017293776
26803,0.815640121,,26803,0.784161095,,0.031479026
26804,0.921830482,,26804,0.937871394,,-0.016040912
26805,0.670022675,,26805,0.633325896,,0.036696779
26806,0.715154796,,26806,0.682693417,,0.032461379
26807,0.670703963,,26807,0.728124687,,-0.057420724
26808,0.604622347,,26808,0.514023565,,0.090598782
26809,0.897960773,,26809,0.787482697,,0.110478076
26810,0.478747219,,26810,0.378409806,,0.100337412
26811,0.905563616,,26811,0.90692346,,-0.001359844
26812,0.809056776,,26812,0.732562182,,0.076494595
26813,0.774308897,,26813,0.693977714,,0.080331183
26814,0.716927134,,26814,0.777675832,,-0.060748698
26815,0.618096729,,26815,0.591514657,,0.026582072
26816,0.374344896,,26816,0.613304488,,-0.238959591
26817,0.616600968,,26817,0.61421726,,0.002383708
26818,0.715706383,,26818,0.610423442,,0.105282941
26819,0.651204677,,26819,0.744797117,,-0.093592439
26820,0.866966041,,26820,0.760709098,,0.106256943
26821,0.692239409,,26821,0.658963511,,0.033275898
26822,0.812419016,,26822,0.726912132,,0.085506884
26823,0.482250543,,26823,0.5812097,,-0.098959157
26824,0.9008883,,26824,0.908932633,,-0.008044332
26825,0.518891676,,26825,0.62395314,,-0.105061464
26826,0.551512785,,26826,0.568470903,,-0.016958118
26827,0.523141133,,26827,0.584357721,,-0.061216588
26828,0.477834021,,26828,0.554726253,,-0.076892232
26829,0.397384418,,26829,0.449603212,,-0.052218794
26830,0.485236808,,26830,0.422466642,,0.062770167
26831,0.392320821,,26831,0.448932073,,-0.056611252
26832,0.826258222,,26832,0.751116945,,0.075141277
26833,0.904816609,,26833,0.896748728,,0.008067882
26834,0.530056277,,26834,0.444463515,,0.085592762
26835,0.787925948,,26835,0.674119953,,0.113805995
26836,0.786893764,,26836,0.711139548,,0.075754216
26837,0.549117788,,26837,0.612090031,,-0.062972243
26838,0.846861358,,26838,0.772644388,,0.07421697
26839,0.841208921,,26839,0.879675654,,-0.038466733
26840,0.721327661,,26840,0.817075391,,-0.09574773
26841,0.365506044,,26841,0.637445075,,-0.27193903
26842,0.808441198,,26842,0.670157602,,0.138283596
26843,0.879917025,,26843,0.787630229,,0.092286795
26844,0.839299244,,26844,0.749817464,,0.089481781
26845,0.932848354,,26845,0.800631801,,0.132216553
26846,0.526755345,,26846,0.384373115,,0.142382231
26847,0.563086235,,26847,0.400414331,,0.162671904
26848,0.511375308,,26848,0.469755447,,0.041619862
26849,0.496993148,,26849,0.670117335,,-0.173124187
26850,0.53062368,,26850,0.658397675,,-0.127773996
26851,0.764284265,,26851,0.694689509,,0.069594757
26852,0.423109517,,26852,0.347067622,,0.076041895
26853,0.395458838,,26853,0.532435055,,-0.136976218
26854,0.634446978,,26854,0.741338553,,-0.106891576
26855,0.886434298,,26855,0.687480706,,0.198953592
26856,0.713652293,,26856,0.695474542,,0.018177751
26857,0.726562038,,26857,0.657422165,,0.069139872
26858,0.812250356,,26858,0.681267054,,0.130983302
26859,0.587461376,,26859,0.566170379,,0.021290997
26860,0.60062039,,26860,0.581157017,,0.019463374
26861,0.318586945,,26861,0.69917466,,-0.380587714
26862,0.785113387,,26862,0.75956342,,0.025549967
26863,0.774164707,,26863,0.713200697,,0.06096401
26864,0.77258542,,26864,0.815215658,,-0.042630238
26865,0.491455655,,26865,0.520970835,,-0.02951518
26866,0.768932148,,26866,0.754090262,,0.014841886
26867,0.324908158,,26867,0.581441636,,-0.256533478
26868,0.751921112,,26868,0.685776253,,0.066144859
26869,0.565607666,,26869,0.559864361,,0.005743305
26870,0.339575858,,26870,0.291899084,,0.047676774
26871,0.845998568,,26871,0.859909207,,-0.013910638
26872,0.90303495,,26872,0.878195301,,0.024839649
26873,0.397905727,,26873,0.451469975,,-0.053564248
26874,0.738025792,,26874,0.668695121,,0.069330671
26875,0.645260439,,26875,0.834136643,,-0.188876204
26876,0.463537038,,26876,0.574285287,,-0.110748249
26877,0.715161001,,26877,0.67754763,,0.037613371
26878,0.916726662,,26878,0.93136346,,-0.014636798
26879,0.768113491,,26879,0.884568349,,-0.116454858
26880,0.182412003,,26880,0.518562046,,-0.336150043
26881,0.857101379,,26881,0.839777622,,0.017323757
26882,0.864129495,,26882,0.857557309,,0.006572186
26883,0.756661577,,26883,0.758155038,,-0.001493461
26884,0.781905804,,26884,0.718761338,,0.063144466
26885,0.780995419,,26885,0.727532761,,0.053462658
26886,0.62339737,,26886,0.703130868,,-0.079733498
26887,0.774945533,,26887,0.827205504,,-0.052259971
26888,0.789139582,,26888,0.633530425,,0.155609158
26889,0.594639143,,26889,0.698917826,,-0.104278684
26890,0.368707736,,26890,0.419983949,,-0.051276213
26891,0.590030273,,26891,0.621082919,,-0.031052646
26892,0.714839282,,26892,0.738253458,,-0.023414176
26893,0.290519053,,26893,0.502946142,,-0.212427089
26894,0.620220017,,26894,0.708737718,,-0.088517701
26895,0.429878293,,26895,0.516262397,,-0.086384104
26896,0.358847282,,26896,0.59875325,,-0.239905968
26897,0.398313079,,26897,0.512082648,,-0.113769568
26898,0.828115616,,26898,0.92492975,,-0.096814134
26899,0.81747066,,26899,0.865887086,,-0.048416427
26900,0.477866273,,26900,0.773650452,,-0.295784179
26901,0.784066564,,26901,0.881519585,,-0.097453022
26902,0.928762537,,26902,0.896914244,,0.031848293
26903,0.743761453,,26903,0.821260748,,-0.077499295
26904,0.907112901,,26904,0.916864391,,-0.00975149
26905,0.987471039,,26905,0.827667127,,0.159803912
26906,0.369765604,,26906,0.487189106,,-0.117423502
26907,0.921446521,,26907,0.679745846,,0.241700675
26908,0.788247286,,26908,0.828660009,,-0.040412723
26909,0.785415748,,26909,0.837147539,,-0.051731791
26910,0.859891407,,26910,0.864593169,,-0.004701763
26911,0.787145025,,26911,0.741356821,,0.045788205
26912,0.68926577,,26912,0.707933301,,-0.018667531
26913,0.798554003,,26913,0.771834169,,0.026719834
26914,0.430236383,,26914,0.36226573,,0.067970653
26915,0.905935939,,26915,0.859371328,,0.046564611
26916,0.7817584,,26916,0.597071248,,0.184687152
26917,0.64305807,,26917,0.584876284,,0.058181786
26918,0.527603948,,26918,0.752138142,,-0.224534193
26919,0.680927899,,26919,0.705593672,,-0.024665773
26920,0.429978699,,26920,0.411771112,,0.018207587
26921,0.302212477,,26921,0.428528056,,-0.126315579
26922,0.571675142,,26922,0.755236252,,-0.18356111
26923,0.837950928,,26923,0.902298471,,-0.064347543
26924,0.636656581,,26924,0.560345875,,0.076310706
26925,0.641695579,,26925,0.620959192,,0.020736387
26926,0.786035108,,26926,0.757565961,,0.028469148
26927,0.933320892,,26927,0.878422334,,0.054898558
26928,0.832375807,,26928,0.892276015,,-0.059900208
26929,0.950226457,,26929,0.934914293,,0.015312164
26930,0.915022489,,26930,0.89770032,,0.017322168
26931,0.755576224,,26931,0.766186798,,-0.010610573
26932,0.874974788,,26932,0.899665401,,-0.024690614
26933,0.895233613,,26933,0.846475556,,0.048758057
26934,0.49582455,,26934,0.531238325,,-0.035413775
26935,0.919013292,,26935,0.879302328,,0.039710964
26936,0.987066017,,26936,0.79251499,,0.194551027
26937,0.890451375,,26937,0.802892023,,0.087559352
26938,0.729938192,,26938,0.579701622,,0.15023657
26939,0.669106536,,26939,0.704147371,,-0.035040836
26940,0.896107971,,26940,0.735819933,,0.160288038
26941,0.948154535,,26941,0.789335684,,0.158818851
26942,0.553047832,,26942,0.65062437,,-0.097576538
26943,0.402995345,,26943,0.754919221,,-0.351923876
26944,0.656776373,,26944,0.742034484,,-0.085258111
26945,0.410747632,,26945,0.589369177,,-0.178621545
26946,0.704717633,,26946,0.581904329,,0.122813304
26947,0.774453625,,26947,0.647950109,,0.126503515
26948,0.72110411,,26948,0.716528851,,0.004575259
26949,0.689939267,,26949,0.596993399,,0.092945868
26950,0.456796572,,26950,0.393513639,,0.063282932
26951,0.552948943,,26951,0.574944763,,-0.02199582
26952,0.47236122,,26952,0.563296029,,-0.09093481
26953,0.950568334,,26953,0.923206142,,0.027362191
26954,0.592031926,,26954,0.689943777,,-0.09791185
26955,0.417069628,,26955,0.584544315,,-0.167474686
26956,0.926306009,,26956,0.744985305,,0.181320705
26957,0.744130449,,26957,0.745658157,,-0.001527708
26958,0.565139457,,26958,0.419470344,,0.145669113
26959,0.752931487,,26959,0.664528803,,0.088402684
26960,0.847941384,,26960,0.610281043,,0.237660341
26961,0.698838779,,26961,0.585886841,,0.112951938
26962,0.318293246,,26962,0.411391812,,-0.093098566
26963,0.33525193,,26963,0.565614472,,-0.230362543
26964,0.707714988,,26964,0.753653222,,-0.045938234
26965,0.891467719,,26965,0.934415407,,-0.042947688
26966,0.961342036,,26966,0.907073142,,0.054268894
26967,0.876228068,,26967,0.896537532,,-0.020309465
26968,0.859662751,,26968,0.890800446,,-0.031137695
26969,0.857152756,,26969,0.857430423,,-0.000277667
26970,0.821811981,,26970,0.872993244,,-0.051181263
26971,0.852499617,,26971,0.886992237,,-0.034492621
26972,0.836694759,,26972,0.810704481,,0.025990278
26973,0.937251477,,26973,0.911703071,,0.025548406
26974,0.58892159,,26974,0.724619014,,-0.135697424
26975,0.337736165,,26975,0.386689253,,-0.048953088
26976,0.901536034,,26976,0.820291961,,0.081244072
26977,0.86955174,,26977,0.89101336,,-0.02146162
26978,0.943461882,,26978,0.911713422,,0.031748459
26979,0.945024751,,26979,0.928786265,,0.016238486
26980,0.669688064,,26980,0.890534948,,-0.220846884
26981,0.802142689,,26981,0.899355621,,-0.097212932
26982,0.919641551,,26982,0.917496792,,0.002144759
26983,0.812226255,,26983,0.692812852,,0.119413403
26984,0.956296187,,26984,0.795051545,,0.161244642
26985,0.868307428,,26985,0.913886236,,-0.045578807
26986,0.904072579,,26986,0.904218527,,-0.000145947
26987,0.911788865,,26987,0.917976337,,-0.006187472
26988,0.33679531,,26988,0.502646509,,-0.1658512
26989,0.935616305,,26989,0.927138633,,0.008477671
26990,0.812939033,,26990,0.90532922,,-0.092390187
26991,0.662499981,,26991,0.669289346,,-0.006789365
26992,0.900720519,,26992,0.770372459,,0.13034806
26993,0.816904411,,26993,0.685714062,,0.131190348
26994,0.727505099,,26994,0.609333502,,0.118171598
26995,0.581157535,,26995,0.640344189,,-0.059186654
26996,0.779525031,,26996,0.748063653,,0.031461378
26997,0.886135318,,26997,0.907953482,,-0.021818164
26998,0.649719592,,26998,0.577639638,,0.072079954
26999,0.597488549,,26999,0.61615549,,-0.01866694
27000,0.76344085,,27000,0.762442767,,0.000998083
27001,0.748103702,,27001,0.670793999,,0.077309703
27002,0.653881936,,27002,0.469186999,,0.184694936
27003,0.957837434,,27003,0.894601381,,0.063236053
27004,0.323687292,,27004,0.532593128,,-0.208905835
27005,0.421456578,,27005,0.480537097,,-0.059080519
27006,0.230583146,,27006,0.334605421,,-0.104022276
27007,0.374531065,,27007,0.542982725,,-0.16845166
27008,0.674209126,,27008,0.689481272,,-0.015272147
27009,0.669331249,,27009,0.653343963,,0.015987286
27010,0.76628179,,27010,0.834433858,,-0.068152068
27011,0.503510295,,27011,0.492355731,,0.011154565
27012,0.891328051,,27012,0.757381798,,0.133946252
27013,0.306445727,,27013,0.436790281,,-0.130344555
27014,0.866972465,,27014,0.896258613,,-0.029286148
27015,0.575374554,,27015,0.401107822,,0.174266732
27016,0.577157436,,27016,0.394670733,,0.182486702
27017,0.929417876,,27017,0.888991139,,0.040426737
27018,0.794568064,,27018,0.67130045,,0.123267614
27019,0.784331587,,27019,0.793930188,,-0.009598602
27020,0.284502667,,27020,0.41114495,,-0.126642283
27021,0.936212575,,27021,0.75986636,,0.176346216
27022,0.472752773,,27022,0.447472788,,0.025279985
27023,0.82221412,,27023,0.887147242,,-0.064933123
27024,0.83917625,,27024,0.746273851,,0.0929024
27025,0.812225996,,27025,0.914133183,,-0.101907188
27026,0.440631536,,27026,0.468294906,,-0.027663369
27027,0.649509711,,27027,0.714922201,,-0.06541249
27028,0.471970538,,27028,0.326368383,,0.145602156
27029,0.91337872,,27029,0.738691925,,0.174686795
27030,0.830239628,,27030,0.736920694,,0.093318934
27031,0.763201505,,27031,0.70845034,,0.054751165
27032,0.739356149,,27032,0.700453232,,0.038902916
27033,0.259686568,,27033,0.260875734,,-0.001189166
27034,0.305857817,,27034,0.450676421,,-0.144818604
27035,0.380522503,,27035,0.457987472,,-0.07746497
27036,0.443929296,,27036,0.601173712,,-0.157244416
27037,0.751469597,,27037,0.667548195,,0.083921402
27038,0.678816344,,27038,0.570906046,,0.107910298
27039,0.532099396,,27039,0.516767176,,0.01533222
27040,0.250636737,,27040,0.515754357,,-0.265117621
27041,0.416828352,,27041,0.561692957,,-0.144864605
27042,0.946863562,,27042,0.906155304,,0.040708258
27043,0.766304274,,27043,0.734753493,,0.031550781
27044,0.936292486,,27044,0.85900427,,0.077288216
27045,0.636645046,,27045,0.733628922,,-0.096983876
27046,0.639266758,,27046,0.675170888,,-0.03590413
27047,0.816060136,,27047,0.742046667,,0.074013468
27048,0.715758279,,27048,0.85587069,,-0.140112411
27049,0.920878032,,27049,0.916158053,,0.00471998
27050,0.956644755,,27050,0.902378193,,0.054266561
27051,0.931465621,,27051,0.941601453,,-0.010135831
27052,0.737399135,,27052,0.65150396,,0.085895175
27053,0.901355539,,27053,0.719233295,,0.182122244
27054,0.893218157,,27054,0.889743935,,0.003474222
27055,0.61975701,,27055,0.721292934,,-0.101535923
27056,0.533992076,,27056,0.377397745,,0.156594331
27057,0.638773138,,27057,0.713974772,,-0.075201634
27058,0.523013067,,27058,0.429776557,,0.09323651
27059,0.286180543,,27059,0.433269412,,-0.147088869
27060,0.504784795,,27060,0.676807341,,-0.172022545
27061,0.596071825,,27061,0.589107344,,0.006964481
27062,0.748246132,,27062,0.909350163,,-0.161104032
27063,0.688943758,,27063,0.662181935,,0.026761823
27064,0.788065914,,27064,0.827031647,,-0.038965732
27065,0.688714956,,27065,0.605667782,,0.083047174
27066,0.428085081,,27066,0.490163128,,-0.062078048
27067,0.797982641,,27067,0.900375551,,-0.102392911
27068,0.781728945,,27068,0.891270561,,-0.109541616
27069,0.781929815,,27069,0.887138313,,-0.105208497
27070,0.746684815,,27070,0.82101347,,-0.074328655
27071,0.7574226,,27071,0.835941076,,-0.078518476
27072,0.802991636,,27072,0.876636609,,-0.073644973
27073,0.984450381,,27073,0.943338794,,0.041111587
27074,0.525509807,,27074,0.459833135,,0.065676671
27075,0.356793767,,27075,0.519749067,,-0.1629553
27076,0.79801137,,27076,0.813642129,,-0.015630759
27077,0.753931122,,27077,0.839002271,,-0.085071149
27078,0.956940305,,27078,0.917842131,,0.039098174
27079,0.725499891,,27079,0.688241443,,0.037258448
27080,0.611851937,,27080,0.376420996,,0.235430941
27081,0.615883158,,27081,0.633047403,,-0.017164244
27082,0.57401647,,27082,0.667142422,,-0.093125952
27083,0.693470654,,27083,0.653100211,,0.040370443
27084,0.524805159,,27084,0.66274754,,-0.137942381
27085,0.755620328,,27085,0.667893854,,0.087726474
27086,0.737622618,,27086,0.688907365,,0.048715253
27087,0.65742669,,27087,0.404513293,,0.252913396
27088,0.503792306,,27088,0.595635878,,-0.091843573
27089,0.439007641,,27089,0.7276362,,-0.288628559
27090,0.836413961,,27090,0.919154611,,-0.08274065
27091,0.865814969,,27091,0.744485073,,0.121329897
27092,0.646959909,,27092,0.565576543,,0.081383366
27093,0.475039561,,27093,0.7349264,,-0.259886838
